date,x1,x2,x3,x4,x5,x6,x7,x8
23.0,-0.07082452098671349,-0.040261523028606985,-0.03468609213657907,-0.07008865654752115,-0.0038054489964436493,-0.9686943988110337,-0.9766215964329901,0.7237023009449812
24.0,-0.06557805741143989,-0.0361477662798764,-0.03144335626933589,-0.06748203645847123,-0.0019577063558387925,-0.9660731078063718,-0.9749195097150327,0.7070843126062698
25.0,-0.05971299543652106,-0.03159760558136765,-0.027898015547345112,-0.06466850109677635,8.177237329785869e-06,-0.9633299718649304,-0.973172661201991,0.6904754506765267
26.0,-0.05315696091087491,-0.026565112540456896,-0.02402212653769297,-0.06163193065668231,0.00209942204823569,-0.9604601426404294,-0.9713808630661596,0.6738946414624261
27.0,-0.045829264188328514,-0.020999570957038985,-0.019785158221859722,-0.05835491264427198,0.004323740574125955,-0.9574584597533503,-0.9695438156455759,0.6573586121485089
28.0,-0.03764002385895959,-0.014845013372883853,-0.01515377081404265,-0.054818651032099285,0.006689360527000192,-0.9543194520560556,-0.9676611192052885,0.6408821162156388
29.0,-0.028489226450460967,-0.008039721560009871,-0.010091577308558322,-0.05100286821606108,0.009205050245934272,-0.9510373367087419,-0.9657322840847262,0.6244781363638237
30.0,-0.018265730715118958,-0.0005156923394543239,-0.004558887752975832,-0.04688569976246841,0.01188014643397689,-0.9476060163325599,-0.9637567394429312,0.6081580671608338
31.0,-0.006846232306080113,0.007801928040044218,0.0014875633859088438,-0.04244358196911628,0.014724584134432922,-0.9440190744643413,-0.9617338407855416,0.5919318794201769
32.0,0.005905784926863,0.0169954350927487,0.008094905856177573,-0.03765113233190409,0.01774892887424704,-0.9402697695022654,-0.9596628764331948,0.5758082681153565
33.0,0.020141069873643336,0.027155173258660084,0.015314436587623506,-0.032481023114288424,0.020964410908372345,-0.9363510273024915,-0.9575430730699932,0.559794785459865
34.0,0.036025535079140136,0.03838014425306824,0.02320193427701664,-0.026903848368642208,0.024382961498461767,-0.9322554325624569,-0.9553736004924219,0.5438979606222369
35.0,0.053741005824559596,0.050778594672402255,0.0318179814578361,-0.020887984966948756,0.028017251151721823,-0.9279752191065045,-0.9531535756632545,0.5281234074009733
36.0,0.07348565456059963,0.06446855117348632,0.041228288017321424,-0.014399448476576565,0.031880729730839164,-0.9235022591732001,-0.9508820661612206,0.512475921053787
37.0,0.09547393157493161,0.07957825834215737,0.05150400759533,-0.007401745082064079,0.035987668322785854,-0.9188280517906526,-0.9485580931052631,0.49695956535798236
38.0,0.1199357263259557,0.09624645664113585,0.0627220349661014,0.00014427877297662484,0.040353202722008666,-0.9139437103159866,-0.9461806336218435,0.4815777508726835
39.0,0.14711439143969107,0.11462241422389938,0.07496526813924229,0.008280586742325527,0.044993378340676474,-0.908839949207537,-0.9437486229147511,0.4663333052779075
40.0,0.17726312637210145,0.13486559526194047,0.08832281323798519,0.017052099876519886,0.049925196303621217,-0.9035070700931023,-0.9412609559890636,0.45122853657914286
41.0,0.21063904364096475,0.15714480678916076,0.1028901028740139,0.026506836829531782,0.05516666041629287,-0.8979349471945318,-0.9387164890741241,0.436265289888232
42.0,0.24749402253866637,0.1816366137022769,0.1187688893189299,0.03669604170273813,0.060736824607945494,-0.892113012167908,-0.9361140407845271,0.42144499842113037
43.0,0.2880611936920836,0.20852274518122926,0.13606706177564992,0.04767429270931625,0.06665584034636375,-0.8860302384195563,-0.9334523930529971,0.4067687292897919
44.0,0.33253560430934015,0.2379861334324821,0.15489822190814137,0.059499582913531024,0.07294500339112985,-0.8796751249610268,-0.9307302918646281,0.3922372246083221
45.0,0.3810473215130966,0.2702051263782915,0.17538093286946604,0.07223336190693116,0.07962679909547297,-0.8730356798710713,-0.927946447818113,0.3778509383820583
46.0,0.43362501050385915,0.3053453011127577,0.19763753373979664,0.0859405243319156,0.08672494527714115,-0.8660994034395311,-0.9250995365362739,0.3636100696018052
47.0,0.49014800704881023,0.3435481804721145,0.22179238298660597,0.10068932754371593,0.09426443145066646,-0.8588532710770593,-0.9221881989453224,0.34951459192361733
48.0,0.5502853121598046,0.3849160345591266,0.2479693609541912,0.11655121629378426,0.10227155294010623,-0.8512837160858457,-0.9192110414397914,0.33556428027677065
49.0,0.6134211130984338,0.42949185885910024,0.2762884226233537,0.13360052699172414,0.11077393806507771,-0.8433766124001693,-0.9161666359479199,0.32175873470857486
50.0,0.6785688519833806,0.47723360647069024,0.30686094897510635,0.15191403772906525,0.11980056620481788,-0.8351172574218987,-0.913053519910417,0.30809740174400835
51.0,0.7442800761294271,0.5279818874566172,0.3397836007434547,0.17157032270794087,0.12938177408512813,-0.8264903550952197,-0.909870196183914,0.2945795935105371
52.0,0.8085607706980255,0.5814207429254842,0.37513033699913106,0.1926488609254084,0.13954924709032246,-0.8174799993872134,-0.9066151328790315,0.2812045048535652
53.0,0.8688165506079931,0.6370319050392419,0.4129422312634411,0.2152288388994128,0.15033599176456222,-0.808069658366767,-0.9032867631417958,0.2679712286455358
54.0,0.9218577281902846,0.6940443489881096,0.45321471319681494,0.23938757597904592,0.16177628492126675,-0.7982421591040683,-0.8998834848861049,0.25487876947146626
55.0,0.9640025181475284,0.751383109540991,0.49588190473137717,0.2651984886386064,0.17390559391218702,-0.7879796736470369,-0.8964036604840759,0.2419260558554832
56.0,0.9913154071938001,0.8076243707796429,0.5407978348979642,0.2927284976752349,0.18676046160587892,-0.7772637063699999,-0.8928456164203442,0.22911195117650407
57.0,1.0000000000000004,0.860967609391366,0.5877145463796953,0.3220347703965152,0.20037834847640282,-0.7660750830342318,-0.8892076429157526,0.2164352634064135
58.0,0.9869253130863859,0.909239493045883,0.6362574967147384,0.3531606802769731,0.21479742289718665,-0.7543939419502879,-0.8854879935253237,0.2038947537907596
59.0,0.9502045185087037,0.9499470189922119,0.685899259622551,0.38613086157812804,0.23005628926654037,-0.7421997276889787,-0.8816848847149557,0.19148914457998378
60.0,0.8896852476995821,0.9803969096055887,0.7359333903115073,0.4209452395389848,0.24619364196180205,-0.7294711878521123,-0.8777964954209012,0.1792171259083868
61.0,0.8071865008582625,0.9978918939075827,0.785451444515813,0.45757193277485986,0.26324783134083773,-0.7161863734864872,-0.8738209665957797,0.16707736190828526
62.0,0.7063628873342055,0.9999999999999998,0.833327477681703,0.4959389598790891,0.28125632611074275,-0.7023226438058998,-0.8697564007446145,0.1550684961380442
63.0,0.592193532856031,0.9848705370840856,0.8782157233972637,0.5359247449987304,0.3002550544146129,-0.6878566759769481,-0.8656008614541937,0.14318915639476404
64.0,0.47023106673667414,0.9515447876058376,0.9185682139170285,0.5773475169435899,0.3202776040295189,-0.6727644808260673,-0.8613523729188916,0.13143795897528543
65.0,0.34582935437083584,0.9001906182633987,0.9526793172054889,0.6199538435534585,0.34135426024506393,-0.6570214254383828,-0.8570089194659829,0.11981351244276661
66.0,0.2235506288869734,0.8321907690984799,0.9787628245219536,0.6634067471450916,0.3635108584791976,-0.6406022637444984,-0.8525684450834036,0.1083144209503153
67.0,0.1068538480880542,0.7500423273510185,0.9950636437914434,0.7072741137916081,0.38676742773286105,-0.6234811763300421,-0.8480288529528736,0.09693928716796374
68.0,-0.0019475505251273367,0.6570750734049524,0.9999999999999999,0.7510184367526398,0.4111366009207441,-0.605631820855427,-0.8433880049912916,0.08568671485459523
69.0,-0.10154209105408349,0.5570499455470639,0.9923237872700866,0.793989306063547,0.43662176937975017,-0.5870273946403844,-0.8386437214033301,0.07455531111222324
70.0,-0.19138984489427674,0.4537315257174013,0.9712780343438449,0.8354204337478295,0.4632149620090594,-0.5676407111497782,-0.8337937802482068,0.06354368835622681
71.0,-0.2714820513548848,0.3505258245643516,0.9367242034824325,0.8744333197250167,0.4908944352294692,-0.5474442923140181,-0.8288359170236842,0.05265046603174217
72.0,-0.3421345238819822,0.2502414488242989,0.8892115437714965,0.9100498161214491,0.5196219690955831,-0.5264104788286753,-0.8237678242704446,0.041874272103332943
73.0,-0.4038311201163724,0.15498764714047275,0.8299681836960978,0.9412157064363477,0.5493398784059916,-0.5045115608026777,-0.8185871512001074,0.031213744342301508
74.0,-0.4571168354118602,0.06618676721022543,0.7608085538713901,0.9668368379442639,0.5799677665684042,-0.481719931361,-0.8132915033502984,0.020667531433515185
75.0,-0.5025324945732942,-0.015338685669098143,0.6839701406058843,0.9858282130218711,0.6113990753212712,-0.45800826605336575,-0.8078784422703442,0.010234293921386639
76.0,-0.5405810687788384,-0.08924432926320532,0.6019083318795878,0.9971747220131003,0.6434975160808978,-0.43334973117120645,-0.8023454852413474,-8.729498736892438e-05
77.0,-0.571716388556927,-0.15553776176792916,0.5170856691211884,0.9999999999999999,0.6760935092069238,-0.4077182243255292,-0.7966901050346049,-0.01029854874838576
78.0,-0.5963466543777081,-0.21446606795778136,0.43178898460985893,0.9936375272925025,0.7089808057344325,-0.38108865088106236,-0.7909097297125578,-0.02040076691752457
79.0,-0.6148467931228063,-0.26642485766462976,0.3479968191604314,0.9776960868748427,0.7419135209307444,-0.3534372400674225,-0.7850017424767034,-0.030395234689252315
80.0,-0.6275750711479706,-0.3118899808568488,0.2673051326067485,0.9521106780150602,0.7746038676989867,-0.3247419047836394,-0.778963481567174,-0.04028322252412608
81.0,-0.6348904369722123,-0.35136946734410407,0.19090669608423383,0.9171705359452517,0.8067209356443651,-0.29498264926245943,-0.7727922402189669,-0.05006598585515887
82.0,-0.6371679213929208,-0.38537184124372587,0.11961171571399959,0.8735182910049204,0.8378909113559136,-0.2641420288458207,-0.766485266680126,-0.059744764863917665
83.0,-0.6348101759731533,-0.41438683460046466,0.05389463917185494,0.8221182807320401,0.8676991672640463,-0.23220566611871674,-0.7600397642975047,-0.0693207843181547
84.0,-0.6282539554567151,-0.43887500095024595,-0.006046583848341933,0.7641968229466037,0.8956946479587156,-0.19916282752625347,-0.7534528916760916,-0.07879525346363814
85.0,-0.6179710688264912,-0.4592634047412651,-0.06022918191121914,0.7011617261751444,0.9213969401442991,-0.16500706432337264,-0.7467217629182579,-0.08816936596361835
86.0,-0.6044640125892351,-0.47594522968429426,-0.10882882752735931,0.6345113312612084,0.9443063117266558,-0.12973692123776348,-0.7398434479496886,-0.09744429988006287
87.0,-0.5882571013182432,-0.48928172263264397,-0.1521309206183053,0.5657442408584735,0.9639168362115748,-0.09335671551690083,-0.7328149729391775,-0.10662121769141342
88.0,-0.5698843586304986,-0.4996053484082866,-0.190491008451804,0.49627955920386446,0.9797324768626346,-0.055877388026683406,-0.7256333208199179,-0.11570126634218447
89.0,-0.5498756762261161,-0.5072233834318485,-0.22430402750021194,0.42739451593721756,0.9912856982758463,-0.017317426712748496,-0.7182954319203947,-0.12468557732021956
90.0,-0.5287427720851379,-0.5124214405619656,-0.2539813101801437,0.36018271718718203,0.9981578233692082,0.022296139037530027,-0.7107982047134809,-0.13357526675787867
91.0,-0.5069663031554361,-0.515466613520351,-0.27993402412454665,0.2955328758329689,1.0,0.0629266768506016,-0.7031384966928701,-0.14237143555383203
92.0,-0.4849851672323246,-0.5166100730954567,-0.3025617133481352,0.23412535383664956,0.9965533369456233,0.10452682916384237,-0.6953131253865248,-0.15107516951250055
93.0,-0.4631886349925443,-0.5160890516066392,-0.3222447527186987,0.1764424451628242,0.9876665753122035,0.14703734030515303,-0.6873188695174043,-0.15968753949851133
94.0,-0.4419115576763492,-0.5141282260662827,-0.3393397226073014,0.1227879477095456,0.9733096366641772,0.19038584687541094,-0.6791524703223417,-0.16820960160382492
95.0,-0.4214325551670109,-0.5109405606651924,-0.3541769101448411,0.07331193532594713,0.953581573380844,0.234485650228778,-0.670810633040575,-0.17664239732545917
96.0,-0.4019748369921723,-0.5067277004058361,-0.3670593229178179,0.028037417178872898,0.9287118478293211,0.2792344953201904,-0.6622900285840991,-0.1849869537519644
97.0,-0.3837091556739012,-0.5016800236096424,-0.3782627510677815,-0.013113518113368083,0.8990544515624835,0.3245133863273777,-0.653587295402704,-0.19324428375701896
98.0,-0.3667583300742411,-0.49597646472574497,-0.3880365337341223,-0.05029562065802408,0.8650750697840061,0.3701854761659049,-0.6446990415572706,-0.2014153861987018
99.0,-0.35120278688078166,-0.48978421316428844,-0.39660477864377336,-0.08371930429246954,0.8273321966703431,0.41609507413934765,-0.6356218470156616,-0.20950124612316723
100.0,-0.33708662792023236,-0.48325838138353205,-0.4041678538865515,-0.11363270313401377,0.7864537030017031,0.4620668232557259,-0.6263522661862957,-0.21750283497159817
101.0,-0.32442381746625676,-0.47654171861724903,-0.4109040231286072,-0.14030693529639693,0.7431107555231284,0.5079051058470339,-0.6168868307053178,-0.22542111078945137
102.0,-0.31320417921251614,-0.469764427640091,-0.4169711338334155,-0.16402433929122284,0.6979911328169581,0.5533937425883686,-0.6072220524940795,-0.2332570184371261
103.0,-0.30339898451078073,-0.46304412271489254,-0.4225082959076959,-0.18506934106853945,0.6517738700883036,0.5982960552437029,-0.597354427104507,-0.2410114898012975
104.0,-0.2949659942687781,-0.45648594883708365,-0.42763750828703584,-0.20372157158930432,0.6051068371192759,0.6423553667663604,-0.5872804373707966,-0.2486854440062537
105.0,-0.28785388306667237,-0.4501828666498035,-0.43246520541036415,-0.22025085996915603,0.5585883847033549,0.6852960129527534,-0.5769965573867587,-0.25627978762465753
106.0,-0.2820060249524735,-0.44421609458861805,-0.43708370586970996,-0.23491375647982052,0.5127536727774984,0.7268249368207913,-0.566499256829045,-0.26379541488723546
107.0,-0.27736365714481814,-0.43865569018562806,-0.4415725529160323,-0.24795128016593504,0.468065798689547,0.7666339293823299,-0.5557850056473939,-0.27123320789096117
108.0,-0.27386846253282804,-0.43356124596524087,-0.44599974179274,-0.2595876294680187,0.42491143570914847,0.8044025676946158,-0.5448502791439567,-0.27859403680536465
109.0,-0.2714646267408438,-0.42898267171331494,-0.4504228326605314,-0.2700296363977124,0.38360040178079013,0.83980188237466,-0.5336915634646867,-0.2858787600766497
110.0,-0.2701004328734844,-0.4249610336659488,-0.4548899506032816,-0.2794667831265053,0.3443684124795619,0.872498761805,-0.5223053615266896,-0.2930882246293516
111.0,-0.2697294588616299,-0.4215294218402765,-0.4594406761740136,-0.28807163337939895,0.30738221650250735,0.9021610691416329,-0.510688199406341,-0.30022326606531147
112.0,-0.27031144023884945,-0.4187138188033572,-0.46410683137349423,-0.2960005596474235,0.2727463419193734,0.9284634116070705,-0.4988366332138623,-0.307284708859778
113.0,-0.2718128564889005,-0.41653394616733896,-0.4689131670104105,-0.3033946712564283,0.24051076835442786,0.9510934607306842,-0.48674725648090444,-0.3142733665544841
114.0,-0.27420729279938727,-0.4150040685936544,-0.4738779581863205,-0.310380868254456,0.2106789578529032,0.9697586792237307,-0.474416708088508,-0.3211900419475747
115.0,-0.27747562184442787,-0.41413373874822745,-0.4790135152645414,-0.31707296245979527,0.18321580419536942,0.9841932677906247,-0.46184168076357635,-0.3280355272802862
116.0,-0.28160604258761407,-0.4139284702173687,-0.4843266181814873,-0.32357282038013435,0.15805518195051874,0.9941651067135209,-0.44901893017269867,-0.33481060442030397
117.0,-0.28659400535529234,-0.41439032869163944,-0.4898188823868177,-0.3299714935505582,0.1351068836221146,0.9994824362015917,-0.43594528464278903,-0.3415160450417448
118.0,-0.29244204474965807,-0.4155184346426889,-0.4954870650872795,-0.33635031056092135,0.1142628216672476,1.0,-0.42261765553852904,-0.3481526108017249
119.0,-0.29915953441410736,-0.4173093732038491,-0.5013233208396524,-0.342781912004893,0.09540244118228039,0.9956243719522408,-0.4090330483270199,-0.3547210535134945
120.0,-0.3067623702105086,-0.41975750901324976,-0.5073154159022341,-0.34933121508060505,0.07839734005616454,0.9863181976048443,-0.39518857436032184,-0.3612221153161309
121.0,-0.31527258093915533,-0.42285520541803007,-0.5134469111138491,-0.35605629885471024,0.06311512888592229,0.9721031137552161,-0.3810814634066797,-0.3676565288407947
122.0,-0.32471785820344223,-0.42659294872568704,-0.5196973234168448,-0.36300920447565127,0.049422585838995475,0.9530611576676205,-0.36670907696116717,-0.3740250173735642
123.0,-0.3351309892423898,-0.4309593791982022,-0.5260422764585226,-0.3702366470625753,0.03718817477120312,0.9293345423178643,-0.35206892236620424,-0.38032829501487064
124.0,-0.3465491683658035,-0.43594123130360374,-0.5324536509663489,-0.37778063775084203,0.02628400079264099,0.9011237505257119,-0.3371586677718832,-0.38656706683556685
125.0,-0.35901315388263366,-0.4415231864638144,-0.5388997457584105,-0.3856790155684663,0.016587278223907195,0.8686839837955058,-0.32197615796524426,-0.3927420290296657
126.0,-0.37256622800829386,-0.4476876422679943,-0.5453454602745098,-0.39396588955705536,0.00798138317674528,0.8323200847804682,-0.30651943109653756,-0.39885386906379294
127.0,-0.3872529071488694,-0.45441440296082014,-0.5517525093391777,-0.4026719919283295,0.00035655810722760167,0.7923801289401864,-0.2907867363290527,-0.4049032658234011
128.0,-0.4031173393066537,-0.4616802970692688,-0.5580796804333925,-0.41182494314425344,-0.0063896704282832215,0.7492479451030614,-0.27477655243725396,-0.41089088975579724
129.0,-0.4202013144701602,-0.46945872940107986,-0.5642831429915589,-0.4214494296977435,-0.012352306258331145,0.7033348714064545,-0.25848760737567944,-0.41681740301003867
130.0,-0.43854180341203336,-0.4777191764285243,-0.5703168180902947,-0.4315672951185448,-0.01761888253117004,0.6550710793353562,-0.2419188988383003,-0.4226834595737545
131.0,-0.45816793146861623,-0.48642663634620764,-0.5761328152992164,-0.4421975443986005,-0.022269603854348924,0.604896803217017,-0.22506971582474178,-0.42848970540695275
132.0,-0.4790972884311563,-0.4955410479260292,-0.5816819413790442,-0.453356261685676,-0.026377596530839736,0.5532537965049198,-0.2079396612258947,-0.43423677857287313
133.0,-0.5013314763496424,-0.5050166957213422,-0.5869142829195221,-0.4650564407974788,-0.03000923740050001,0.5005773022525217,-0.1905286754369213,-0.43992530936595
134.0,-0.5248508076846411,-0.5148016231882956,-0.5917798619204818,-0.47730772792949755,-0.033224536841809225,0.4472887774324026,-0.1728370610004546,-0.4455559204369449
135.0,-0.5496080920548492,-0.52483707982868,-0.596229359784689,-0.49011607594309275,-0.03607755595240431,0.3937895540670704,-0.15486550827681744,-0.4511292269153159
136.0,-0.5755214975244167,-0.5350570333707563,-0.600214901307461,-0.5034833099091984,-0.03861684182253975,0.34045555954281825,-0.1366151221313081,-0.45664583652888413
137.0,-0.6024665500369915,-0.5453877830499335,-0.603690886161473,-0.5174066042402294,-0.040885868174409534,0.28763315865485195,-0.11808744962094575,-0.4621063497208642
138.0,-0.6302674511203982,-0.5557477148703248,-0.6066148512809184,-0.5318778728716053,-0.04292347150329598,0.23563612478918716,-0.0992845086544768,-0.4675113597643181
139.0,-0.6586880577178473,-0.5660472438308652,-0.6089483436861066,-0.5468830756672844,-0.04476427526978889,0.1847437000775547,-0.08020881758986831,-0.47286145287409964
140.0,-0.6874230843220068,-0.5761889908606734,-0.6106577799284119,-0.5624014466401022,-0.04643909670361391,0.135199666156971,-0.06086342572288217,-0.47815720831634767
141.0,-0.7160903549374628,-0.5860682428799232,-0.6117152657609857,-0.5784046528179745,-0.04797533243618424,0.08721231906669624,-0.0412519446086026,-0.4833991985155921
142.0,-0.7442252366970817,-0.5955737421499446,-0.612099348127989,-0.5948558967638322,-0.04939732052612658,0.04095522366540005,-0.021378580144914894,-0.4885879891595333
143.0,-0.7712786947645424,-0.6045888450436656,-0.611795671352475,-0.6117089809618347,-0.05072667752210396,-0.0034313860932906337,-0.0012481653328804132,-0.4937241393015521
144.0,-0.7966206599371282,-0.6129930797780483,-0.6107975106629426,-0.6289073585662154,-0.05198261005919068,-0.04583869592987544,0.019133806386318675,-0.4988082014610129
145.0,-0.819550506825548,-0.6206641169413096,-0.6091061590112721,-0.6463832023582288,-0.05318220114406663,-0.08618701893676295,0.03976114733469194,-0.5038407217214136
146.0,-0.8393162866468508,-0.6274801456333722,-0.6067311474678914,-0.6640565320612968,-0.054340671781841175,-0.12442324241174163,0.06062694147557934,-0.5088222398264414
147.0,-0.8551438215409826,-0.6333226220810617,-0.6036902851778654,-0.6818344491824841,-0.055471618961151214,-0.16051812122036135,0.08172351012014545,-0.5137532892739891
148.0,-0.8662757520784492,-0.6380793277559832,-0.6000095116467584,-0.6996105378660719,-0.056587231268547,-0.1944635104777308,0.10304237763592017,-0.5186343974081848
149.0,-0.8720191237115572,-0.6416476421792934,-0.5957225616141479,-0.717264499238681,-0.057698483569037395,-0.22626961507071797,0.12457423735237105,-0.5234660855094899
150.0,-0.8717982318838072,-0.6439379044083513,-0.590870450504817,-0.7346620945316457,-0.058815312284953625,-0.25596231848419837,0.14630891788084122,-0.5282488688829139
151.0,-0.8652075347595101,-0.6448767099858923,-0.5855007959243251,-0.7516554777693994,-0.059946772845213214,-0.28358063919281373,0.16823535008949664,-0.5329832569444004
152.0,-0.8520579734262118,-0.6444099705639149,-0.5796669973959092,-0.7680840006622094,-0.06110118087439099,-0.30917434996346194,0.19034153499801687,-0.5376697533054293
153.0,-0.8324095681908558,-0.6425055550516815,-0.5734273020823499,-0.7837755690146821,-0.06228623865634041,-0.33280178403457406,0.2126145128814958,-0.5423088558558846
154.0,-0.8065841243208174,-0.6391553368570083,-0.5668437882569947,-0.7985486198823021,-0.06350914834917974,-0.35452784240353596,0.23504033389813928,-0.5469010568452366
155.0,-0.7751543812305133,-0.6343764931937778,-0.5599813005647993,-0.8122147704358148,-0.06477671335435262,-0.374422208361869,0.25760403058060666,-0.551446842962078
156.0,-0.7389095909604767,-0.6282119393492088,-0.5529063715702074,-0.8245821619773868,-0.06609542915788186,-0.3925577688901437,0.2802895925559228,-0.5559466954120651
157.0,-0.6988014799711924,-0.6207298310404838,-0.5456861627883185,-0.8354594854447692,-0.06747156487135511,-0.4090092374315417,0.30307994388342574,-0.5604010899943006
158.0,-0.6558777980288225,-0.612022127369447,-0.5383874555303017,-0.8446606287252254,-0.06891123660710849,-0.42385196874591813,0.32595692342381,-0.5648104971762036
159.0,-0.6112123328791489,-0.6022022696950093,-0.5310757177546691,-0.8520098331940714,-0.07042047372916568,-0.43716095383400855,0.3489012686744821,-0.5691753821669056
160.0,-0.5658400172595354,-0.5914020914929554,-0.5238142680598582,-0.8573471906195135,-0.07200527893071113,-0.4490099811425199,0.37189260352668074,-0.5734962049892123
161.0,-0.5207038343773811,-0.5797681246422172,-0.5166635523659284,-0.8605342569562028,-0.0736716830016225,-0.45947094925152576,0.3949094304175249,-0.5777734205501691
162.0,-0.47661735247901044,-0.5674575033820304,-0.5096805430920857,-0.861459512801476,-0.07542579506679628,-0.46861331585532917,0.41792912736474075,-0.5820074787102671
163.0,-0.43424373832249186,-0.5546336851526544,-0.5029182650828197,-0.8600433682049223,-0.07727384899823123,-0.4765036679422927,0.44092795038259913,-0.5861988243513261
164.0,-0.39408969261882715,-0.5414622067263829,-0.49642544744983963,-0.8562423985538989,-0.0792222466313576,-0.4832053985409178,0.4638810417838857,-0.5903478974430892
165.0,-0.35651126102343306,-0.5281066758573272,-0.4902462960884636,-0.8500525133922995,-0.08127759834894446,-0.48877847612881076,0.4867624448737591,-0.5944551331085632
166.0,-0.32172791214683616,-0.5147251664753136,-0.4844203780279459,-0.8415108036653941,-0.0834467615339313,-0.49327929371468604,0.5095451255364103,-0.5985209616881366
167.0,-0.28984142996239814,-0.5014671438367526,-0.4789826060447483,-0.8306958839440401,-0.08573687733541668,-0.4967605856329518,0.5322010012037206,-0.6025458088025084
168.0,-0.26085675296525224,-0.4884710001091338,-0.47396331010151654,-0.8177266397266241,-0.088155406139384,-0.4992714011809515,0.5547009776759038,-0.6065300954144577
169.0,-0.23470264363481488,-0.47586223540885814,-0.4693883811170589,-0.8027593974290032,-0.09071016208705221,-0.5008571253377037,0.5770149942366614,-0.6104742378894844
170.0,-0.21125080393621126,-0.4637522782761973,-0.4652794722316983,-0.7859836450653243,-0.0934093469384334,-0.501559537897247,0.5991120774690162,-0.6143786480553501
171.0,-0.19033266479617872,-0.45223790570089506,-0.4616542429930525,-0.7676165328380309,-0.096261583536122,-0.5014169034052959,0.6209604041321157,-0.618243733260547
